S021_081	Unsure	13	F
S021_082	bothered	3	F
S021_083	Sadness	10	F
S021_084	Sadness	10	F
S021_085	Disgust	6	F
S021_086	Sadness	10	F
S021_087	Sadness	10	F
S021_088	fear	7	F
S021_089	Bothered	3	F
S021_090	Bothered	3	F
S021_091	Disgust	6	F
S021_092	fear	7	F
S021_093	Fear	7	F
S021_094	Surprise	11	F
S021_095	Surprise	11	F
S021_096	Unsure	13	F
S021_097	Unsure	13	F
S021_098	Bothered	3	F
S021_099	Surprise	11	F
S021_100	Happiness	8	F
S022_011	Unsure	13	F
S022_012	Unsure	13	F
S022_013	concentrating	4	F
S022_014	Unsure	13	F
S022_015	Unsure	13	F
S022_016	Unsure	13	F
S022_017	neutral	9	F
S022_018	concentrating	4	F
S022_019	Surprise	11	F
S022_020	Unsure	13	F
S022_022	Happiness	8	F
S022_023	Neutral	9	F
S022_025	Happiness	8	F
S022_026	Neutral	9	F
S022_028	Happiness	8	F
S022_030	concentrating	4	F
S022_031	Thinking	12	F
S022_032	Anger	1	F
S022_033	Neutral	9	F
S022_034	Bothered	3	F
S022_035	bothered	3	F
S022_036	Bothered	3	F
S022_037	Bothered	3	F
S022_038	Bothered	3	F
S022_039	Anger	1	F
S022_040	Neutral	9	F
S022_041	Happiness	8	F
S022_043	Unsure	13	F
S022_044	Unsure	13	F
S022_045	Unsure	13	F
S022_046	Thinking	12	F
S022_047	Surprise	11	F
S022_048	Sadness	10	F
S022_050	Sadness	10	F
S022_051	Bothered	3	F
S022_052	Sadness	10	F
S022_053	Anger	1	F
S022_054	Neutral	9	F
S022_055	sadness	10	F
S022_056	Contempt	5	F
S022_057	Concentrating	4	F
S022_058	Sadness	10	F
S022_059	Fear	7	F
S022_060	Disgust	6	F
S022_061	Happiness	8	F
S022_062	Neutral	9	F
S022_063	Disgust	6	F
S022_064	Bothered	3	F
S022_065	Disgust	6	F
S022_066	Disgust	6	F
S022_067	Boredom	2	F
S022_068	Neutral	9	F
S023_015	Unsure	13	M
S023_017	Happiness	8	M
S023_018	Happiness	8	M
S023_019	Unsure	13	M
S023_020	Neutral	9	M
S023_021	Neutral	9	M
S023_022	Neutral	9	M
S023_023	Neutral	9	M
S023_024	Neutral	9	M
S023_025	Neutral	9	M
S023_026	Neutral	9	M
S023_027	Happiness	8	M
S023_028	Happiness	8	M
S023_029	Happiness	8	M
S023_030	Unsure	13	M
S023_031	Happiness	8	M
S023_032	Happiness	8	M
S023_033	Happiness	8	M
S023_034	Bothered	3	M
S023_035	Unsure	13	M
S023_036	Bothered	3	M
S023_037	Sadness	10	M
S023_038	Sadness	10	M
S023_039	Unsure	13	M
S023_040	Neutral	9	M
S023_041	Bothered	3	M
S023_042	Sadness	10	M
S023_043	Disgust	6	M
S023_044	Unsure	13	M
S023_045	unsure	13	M
S023_046	Bothered	3	M
S023_047	Fear	7	M
S023_048	Disgust	6	M
S023_049	Neutral	9	M
S023_050	Neutral	9	M
S023_051	Bothered	3	M
S023_053	Disgust	6	M
S023_054	Bothered	3	M
S023_055	Thinking	12	M
S023_056	Thinking	12	M
S024_009	Unsure	13	M
S024_010	Unsure	13	M
S024_011	concentrating	4	M
S024_012	Neutral	9	M
S024_013	Unsure	13	M
S024_014	Neutral	9	M
S024_015	Anger	1	M
S024_016	Thinking	12	M
S024_017	Neutral	9	M
S024_018	Thinking	12	M
S024_019	Unsure	13	M
S024_020	Neutral	9	M
S024_021	Unsure	13	M
S024_022	Concentrating	4	M
S024_023	Unsure	13	M
S024_024	unsure	13	M
S024_025	unsure	13	M
S024_026	Thinking	12	M
S024_027	Unsure	13	M
S024_028	Unsure	13	M
S024_029	Happiness	8	M
S024_030	Concentrating	4	M
S024_031	unsure	13	M
S024_033	Unsure	13	M
S024_034	Unsure	13	M
S024_035	Neutral	9	M
S024_036	Neutral	9	M
S024_037	Surprise	11	M
S024_038	Surprise	11	M
S024_039	Bothered	3	M
S024_040	Surprise	11	M
S024_041	Neutral	9	M
S024_042	Unsure	13	M
S025_011	Unsure	13	F
S025_012	Bothered	3	F
S025_013	Neutral	9	F
S025_014	Neutral	9	F
S025_016	Happiness	8	F
S025_017	Surprise	11	F
S025_018	Neutral	9	F
S025_019	Neutral	9	F
S025_020	Neutral	9	F
S025_021	Neutral	9	F
S025_022	Thinking	12	F
S025_023	Neutral	9	F
S025_024	Sadness	10	F
S025_025	Sadness	10	F
S025_026	bothered	3	F
S025_027	Sadness	10	F
S025_028	Neutral	9	F
S025_029	Neutral	9	F
S025_030	neutral	9	F
S025_031	Fear	7	F
S025_032	Disgust	6	F
S025_033	Bothered	3	F
S025_034	Happiness	8	F
S025_035	Happiness	8	F
S025_036	Bothered	3	F
S025_037	Bothered	3	F
S025_038	sadness	10	F
S025_039	Unsure	13	F
S025_040	Unsure	13	F
S025_042	anger	1	F
S025_043	Disgust	6	F
S025_044	Bothered	3	F
S025_045	fear	7	F
S025_046	surprise	11	F
S025_047	Bothered	3	F
S025_048	neutral	9	F
S025_049	Bothered	3	F
S025_050	neutral	9	F
S026_001	Neutral	9	F
S026_003	Boredom	2	F
S026_004	Bothered	3	F
S026_005	Boredom	2	F
S026_009	Bothered	3	F
S026_013	Sadness	10	F
S026_014	Fear	7	F
S026_017	Surprise	11	F
S026_021	Disgust	6	F
S026_031	Happiness	8	F
S026_032	Happiness	8	F
S026_033	Happiness	8	F
S026_034	Neutral	9	F
S026_035	Happiness	8	F
S026_036	Boredom	2	F
S026_037	fear	7	F
S026_038	Boredom	2	F
S026_039	Thinking	12	F
S026_040	Fear	7	F
S026_041	Bothered	3	F
S026_042	Concentrating	4	F
S026_043	neutral	9	F
S026_044	Boredom	2	F
S026_045	Unsure	13	F
S026_046	Thinking	12	F
S026_047	concentrating	4	F
S026_048	Happiness	8	F
S026_049	Happiness	8	F
S026_050	Bothered	3	F
S026_052	Happiness	8	F
S026_053	Neutral	9	F
S026_055	Neutral	9	F
S026_056	Sadness	10	F
S026_057	Sadness	10	F
S026_058	Sadness	10	F
S026_059	Sadness	10	F
S026_060	Sadness	10	F
S026_061	Sadness	10	F
S026_062	Sadness	10	F
S026_063	Fear	7	F
S026_064	Anger	1	F
S026_065	Anger	1	F
S026_066	Bothered	3	F
S026_067	Sadness	10	F
S026_068	Anger	1	F
S026_069	Sadness	10	F
S026_070	Bothered	3	F
S026_072	Unsure	13	F
S026_073	Bothered	3	F
S026_075	Boredom	2	F
S026_076	Sadness	10	F
S026_077	Sadness	10	F
S026_078	Fear	7	F
S026_079	Happiness	8	F
S026_080	Happiness	8	F
S026_081	neutral	9	F
S026_082	Bothered	3	F
S027_008	Unsure	13	F
S027_009	Unsure	13	F
S027_010	Unsure	13	F
S027_011	Thinking	12	F
S027_013	concentrating	4	F
S027_014	concentrating	4	F
S027_015	Happiness	8	F
S027_016	Bothered	3	F
S027_017	Bothered	3	F
S027_018	Neutral	9	F
S027_019	Unsure	13	F
S027_020	Boredom	2	F
S027_022	Thinking	12	F
S027_023	Thinking	12	F
S027_025	Fear	7	F
S027_026	neutral	9	F
S027_028	Thinking	12	F
S027_029	Unsure	13	F
S027_031	Sadness	10	F
S027_032	Unsure	13	F
S027_033	Neutral	9	F
S027_034	Sadness	10	F
S027_035	Sadness	10	F
S027_036	Sadness	10	F
S027_038	Disgust	6	F
S027_039	thinking	12	F
S027_040	Neutral	9	F
S028_004	Happiness	8	F
S028_005	Neutral	9	F
S028_006	Happiness	8	F
S028_007	Happiness	8	F
S028_010	Neutral	9	F
S028_011	Unsure	13	F
S028_013	Happiness	8	F
S028_014	Neutral	9	F
S028_015	Happiness	8	F
S028_016	Neutral	9	F
S028_017	Neutral	9	F
S028_024	Happiness	8	F
S028_025	Neutral	9	F
S028_029	Happiness	8	F
S028_034	Happiness	8	F
S028_035	Happiness	8	F
S028_036	Happiness	8	F
S028_037	Happiness	8	F
S028_039	Disgust	6	F
S028_041	Disgust	6	F
S028_042	Disgust	6	F
S028_043	Unsure	13	F
S029_010	Neutral	9	F
S029_011	Neutral	9	F
S029_012	Neutral	9	F
S029_013	Neutral	9	F
S029_014	Neutral	9	F
S029_015	neutral	9	F
S029_016	Thinking	12	F
S029_017	neutral	9	F
S029_018	neutral	9	F
S029_019	thinking	12	F
S029_020	Neutral	9	F
S029_023	Fear	7	F
S029_024	Happiness	8	F
S029_025	Happiness	8	F
S029_026	Neutral	9	F
S029_027	Neutral	9	F
S029_028	Neutral	9	F
S029_029	Neutral	9	F
S029_030	Sadness	10	F
S029_031	unsure	13	F
S029_032	Neutral	9	F
S029_033	Neutral	9	F
S029_034	Neutral	9	F
S029_035	Sadness	10	F
S029_036	Sadness	10	F
S029_037	Unsure	13	F
S029_038	Bothered	3	F
S029_039	Neutral	9	F
S029_040	Unsure	13	F
S029_042	Neutral	9	F
S029_043	Neutral	9	F
S029_044	Neutral	9	F
S029_045	Happiness	8	F
S029_046	Happiness	8	F
S030_001	Happiness	8	F
S030_013	Unsure	13	F
S030_014	Happiness	8	F
S030_015	Unsure	13	F
S030_016	neutral	9	F
S030_017	Happiness	8	F
S030_018	Thinking	12	F
S030_019	Unsure	13	F
S030_020	neutral	9	F
S030_022	Happiness	8	F
S030_023	Happiness	8	F
S030_024	Thinking	12	F
S030_025	Thinking	12	F
S030_028	Neutral	9	F
S030_029	Unsure	13	F
S030_030	Happiness	8	F
S030_031	Happiness	8	F
S030_032	Neutral	9	F
S030_033	Neutral	9	F
S030_034	Bothered	3	F
S030_035	Contempt	5	F
S030_036	Contempt	5	F
S030_037	Happiness	8	F
S030_038	Bothered	3	F
S030_040	Sadness	10	F
S030_041	Sadness	10	F
S030_042	Unsure	13	F
S030_043	bothered	3	F
S030_044	Anger	1	F
S030_045	neutral	9	F
S030_046	Neutral	9	F
S030_047	Bothered	3	F
S030_049	Happiness	8	F
S030_050	Neutral	9	F
S030_051	Sadness	10	F
S030_053	Neutral	9	F
S030_054	Surprise	11	F
S030_055	Bothered	3	F
S031_001	Neutral	9	F
S031_011	Unsure	13	F
S031_012	Thinking	12	F
S031_013	neutral	9	F
S031_014	Unsure	13	F
S031_015	Thinking	12	F
S031_016	Unsure	13	F
S031_019	Happiness	8	F
S031_020	Happiness	8	F
S031_021	Happiness	8	F
S031_022	neutral	9	F
S031_023	Happiness	8	F
S031_024	Concentrating	4	F
S031_025	Neutral	9	F
S031_026	Happiness	8	F
S031_027	Neutral	9	F
S031_028	Thinking	12	F
S031_029	Neutral	9	F
S031_031	neutral	9	F
S031_032	Sadness	10	F
S031_033	Sadness	10	F
S031_034	Sadness	10	F
S031_035	Sadness	10	F
S031_036	Bothered	3	F
S031_037	Sadness	10	F
S031_038	Surprise	11	F
S031_040	Sadness	10	F
S031_042	Sadness	10	F
S031_043	Sadness	10	F
S031_044	Neutral	9	F
S031_045	Sadness	10	F
S031_046	Neutral	9	F
S031_047	Neutral	9	F
S031_048	Bothered	3	F
S031_050	Disgust	6	F
S031_051	Fear	7	F
S031_052	Surprise	11	F
S031_053	Surprise	11	F
S031_054	Fear	7	F
S017_022	Happiness	8	F
S022_049	Sadness	10	F
S031_041	Sadness	10	F
